event_id,tourney_id,home_player_id,away_player_id,tourney_date,surface,category_id,is_grandslam,home_player_name,away_player_name,home_sets,away_sets,winner,retired,walkover,ALL_aces_home,ALL_aces_away,ALL_double_faults_home,ALL_double_faults_away,ALL_service_points_won_home,ALL_service_points_won_away,ALL_return_points_won_home,ALL_return_points_won_away,ALL_break_points_won_home,ALL_break_points_won_away,ALL_break_points_saved_home,ALL_break_points_saved_away,s1_home,s1_away,s2_home,s2_away,s3_home,s3_away,s4_home,s4_away,s5_home,s5_away
16402863,3613,273227,37637,2026-06-28,Red clay,72,False,Andres Urrea,Federico Zeballos,1,2,away,,,8,5,3,8,55,57,30,31,2,3,8,6,6,3,3,6,4,6,,,,
16402864,3613,487313,388405,2026-06-28,Red clay,72,False,Lucas Andrade Da Silva,Jorge Ruiz,2,0,home,,,7,2,3,10,34,39,33,10,4,1,0,5,6,4,6,3,,,,,,
16402862,3613,17037,271977,2026-06-28,Red clay,72,False,Mauricio Echazu,Amador Salazar,2,0,home,,,1,0,3,3,28,24,34,14,6,1,2,7,6,1,6,1,,,,,,
16404741,18661,199198,77501,2026-06-28,Red clay,72,False,Alan Fernando Rubio Fierros,Kai Wehnelt,0,2,away,,,1,5,3,4,35,45,22,30,1,3,2,5,4,6,3,6,,,,,,
16405002,18661,17065,480913,2026-06-28,Red clay,72,False,Maxime Chazal,Fryderyk Lechno-Wasiutynski,1,2,away,,,3,9,3,8,46,49,31,28,1,2,4,9,2,6,6,2,3,6,,,,
16404860,18661,403858,381419,2026-06-28,Red clay,72,False,Svyatoslav Gulin,Amit Vales,2,0,home,,,1,0,1,1,37,25,15,10,3,0,1,0,6,3,6,2,,,,,,
16405723,18661,1084374,170976,2026-06-28,Red clay,72,False,Pavel Lagutin,Franco Ribero,2,0,home,,,0,0,3,2,31,24,31,21,5,3,4,6,6,3,6,3,,,,,,
16405560,18661,245546,460257,2026-06-28,Red clay,72,False,Luca Staeheli,Yanis Ghazouani Durand,2,0,home,,,5,0,6,5,42,33,33,27,4,3,3,4,6,3,7,5,,,,,,
16405291,18661,383990,460287,2026-06-28,Red clay,72,False,Theo Papamalamis,Izan Almazan Valiente,0,2,away,,,1,0,3,4,36,49,29,33,2,3,9,8,6,7,1,6,,,,,,
16397301,2361,334293,308084,2026-06-29,Grass,3,True,Ethan Quinn,Luciano Darderi,3,0,home,,,16,7,3,4,72,74,46,25,4,1,5,10,7,6,7,5,6,2,,,,
16397296,2361,46391,221806,2026-06-29,Grass,3,True,Jan-Lennard Struff,Sebastián Báez,3,2,home,,,20,4,8,2,106,94,49,51,4,4,7,5,6,1,7,6,4,6,2,6,7,5
16397303,2361,97647,417196,2026-06-29,Grass,3,True,Soonwoo Kwon,Martin Landaluce,3,0,home,,,9,7,5,8,64,57,45,28,5,1,6,10,6,4,6,3,6,3,,,,
16397295,2361,205906,122366,2026-06-29,Grass,3,True,Hugo Gaston,Stefanos Tsitsipas,0,3,away,,,5,8,2,1,49,52,14,39,0,5,10,0,1,6,4,6,2,6,,,,
16397264,2361,221515,218259,2026-06-29,Grass,3,True,Thiago Agustin Tirante,Fábián Marozsán,0,3,away,,,9,6,5,2,66,74,29,44,0,3,5,5,5,7,3,6,4,6,,,,
16397269,2361,15387,163504,2026-06-29,Grass,3,True,Marin Čilić,Daniil Medvedev,0,3,away,,,2,16,4,5,40,51,27,40,1,7,1,3,1,6,2,6,4,6,,,,
16397266,2361,326949,187218,2026-06-29,Grass,3,True,Adolfo Daniel Vallejo,Nicolas Mejia,1,3,away,,,3,13,10,3,85,86,57,68,7,8,9,10,6,4,4,6,5,7,6,7,,
16397265,2361,157456,248861,2026-06-29,Grass,3,True,Alejandro Davidovich Fokina,Juan Manuel Cerundolo,3,0,home,,,0,12,0,5,63,58,49,34,5,3,2,7,6,4,6,4,7,6,,,,
16397267,2361,192013,264344,2026-06-29,Grass,3,True,Felix Auger-Aliassime,Aleksandr Shevchenko,3,0,home,,,15,2,1,2,53,47,36,17,5,0,0,4,6,3,6,1,6,4,,,,
16397289,2361,194186,14882,2026-06-29,Grass,3,True,Yibing Wu,Novak Djokovic,1,3,away,,,15,15,1,0,83,96,40,40,1,3,3,10,4,6,7,5,4,6,4,6,,
16397404,2361,15894,243925,2026-06-29,Grass,3,True,Adrian Mannarino,Titouan Droguet,3,0,home,,,2,10,1,0,49,42,36,12,6,0,0,4,6,2,6,4,6,1,,,,
16397402,2361,108709,102151,2026-06-29,Grass,3,True,Kamil Majchrzak,Alejandro Tabilo,3,0,home,,,16,9,1,3,70,65,40,24,4,1,3,10,6,3,7,5,7,5,,,,
16397392,2361,216154,341818,2026-06-29,Grass,3,True,Sho Shimabukuro,Jaime Faria,1,3,away,,,16,17,5,9,96,101,36,44,1,3,9,5,6,7,3,6,7,6,3,6,,
16397375,2361,255449,267242,2026-06-29,Grass,3,True,Valentin Royer,Harry Wendelken,3,1,home,,,9,6,5,4,80,68,44,40,5,2,6,5,4,6,6,3,6,3,6,3,,
16397400,2361,47975,289146,2026-06-29,Grass,3,True,Yannick Hanfmann,Giovanni Mpetshi Perricard,3,1,home,,,15,27,4,4,91,92,53,23,5,1,1,9,6,7,7,6,6,2,6,3,,
16397379,2361,406728,275948,2026-06-29,Grass,3,True,Alex Michelsen,Jacob Fearnley,2,3,away,,,12,9,9,8,86,94,55,60,3,6,7,4,6,3,6,4,2,6,3,6,2,6
16397405,2361,201239,287181,2026-06-29,Grass,3,True,Alex de Minaur,Roman Andres Burruchaga,3,0,home,,,1,5,3,5,60,42,42,25,6,1,5,2,7,6,6,1,6,0,,,,
16397377,2361,299538,90798,2026-06-29,Grass,3,True,Matteo Arnaldi,Quentin Halys,1,3,away,,,12,14,4,5,70,83,41,46,3,5,7,5,6,3,1,6,6,7,3,6,,
16397390,2361,229218,385485,2026-06-29,Grass,3,True,Otto Virtanen,Ben Shelton,3,2,home,,,14,19,6,7,121,127,60,53,3,1,11,5,6,4,3,6,6,7,6,2,7,6
16397290,2361,244420,237452,2026-06-29,Grass,3,True,Jesper De Jong,Rinky Hijikata,3,2,home,,,19,9,11,5,112,113,62,62,4,4,10,10,7,6,3,6,5,7,6,4,6,3
16397391,2361,49172,321789,2026-06-29,Grass,3,True,Damir Džumhur,Arthur Fery,1,3,away,,,0,6,5,2,58,66,37,62,3,8,6,6,6,3,2,6,2,6,1,6,,
16408385,2361,264358,298247,2026-06-29,Grass,3,True,Pablo Llamas Ruiz,Zachary Svajda,0,3,away,,,2,6,1,0,49,54,12,39,0,5,9,0,1,6,2,6,4,6,,,,
16397387,2361,94485,280151,2026-06-29,Grass,3,True,Benjamin Bonzi,Gabriel Diallo,2,2,away,,,9,11,0,4,88,84,50,38,4,4,5,10,6,1,6,4,6,7,3,6,1,3
16409536,2361,136042,39234,2026-06-29,Grass,3,True,Taylor Fritz,Dušan Lajović,3,0,home,,,14,3,0,3,58,55,32,15,4,0,1,6,6,3,6,4,6,3,,,,
16397382,2361,71280,163480,2026-06-29,Grass,3,True,Thanasi Kokkinakis,Alexander Bublik,2,3,away,,,27,28,6,4,103,113,41,58,1,3,6,5,6,4,3,6,7,6,3,6,4,6
16397393,2361,185388,170946,2026-06-29,Grass,3,True,Ugo Humbert,Zizou Bergs,2,3,away,,,7,13,8,6,86,105,64,61,5,7,6,10,2,6,5,7,6,4,6,3,3,6
16397297,2361,235576,321790,2026-06-29,Grass,3,True,Brandon Nakashima,Jack Pinnington Jones,3,0,home,,,7,8,3,7,72,65,44,36,5,3,8,3,6,3,7,6,7,5,,,,
16397383,2361,267577,322022,2026-06-29,Grass,3,True,Kyrian Jacquet,Vilius Gaubas,3,0,home,,,8,6,7,3,62,58,50,30,5,3,2,6,6,3,6,4,7,6,,,,
16397378,2361,126356,221012,2026-06-29,Grass,3,True,Jaume Munar,Francisco Cerundolo,3,0,home,,,12,2,5,4,59,45,36,19,5,0,7,7,6,1,6,4,6,3,,,,
16397401,2361,90080,111837,2026-06-29,Grass,3,True,Karen Khachanov,Billy Harris,3,1,home,,,12,8,4,2,83,65,47,44,6,3,7,4,6,3,5,7,6,3,6,3,,
16397397,2361,372312,321791,2026-06-29,Grass,3,True,Jakub Menšik,Toby Samuel,3,2,home,,,13,5,5,5,99,105,60,52,5,4,5,9,5,7,6,3,6,3,3,6,7,6
16397388,2361,210490,63438,2026-06-29,Grass,3,True,Patrick Kypson,Mackenzie McDonald,3,1,home,,,16,8,4,7,69,76,53,31,5,2,1,11,3,6,6,1,6,4,6,4,,
16397324,2600,179300,383994,2026-06-29,Grass,6,True,Claire Liu,Hanne Vandewinkel,2,1,home,,,0,4,4,1,57,48,36,33,5,4,3,2,4,6,6,3,6,4,,,,
16397325,2600,275530,66476,2026-06-29,Grass,6,True,Elsa Jacquemot,Naomi Osaka,0,2,away,,,2,7,4,2,31,47,24,30,1,4,5,9,1,6,5,7,,,,,,
16397334,2600,322099,418056,2026-06-29,Grass,6,True,Lanlana Tararudee,Lilli Tagger,2,1,home,,,3,8,3,2,77,75,35,34,2,2,4,2,7,6,5,7,6,4,,,,
16397343,2600,261095,348987,2026-06-29,Grass,6,True,Peyton Stearns,Nikola Bartunkova,1,2,away,,,1,13,2,8,60,57,33,47,4,5,8,8,4,6,6,3,5,7,,,,
16397344,2600,250279,291733,2026-06-29,Grass,6,True,Leylah Fernandez,Janice Tjen,0,2,away,,,5,6,3,0,40,40,10,31,0,3,6,1,1,6,6,7,,,,,,
16397338,2600,386230,132370,2026-06-29,Grass,6,True,Mingge Xu,Daria Kasatkina,1,2,away,,,4,2,1,7,39,50,29,31,2,5,1,3,2,6,6,3,2,6,,,,
16397342,2600,60398,420872,2026-06-29,Grass,6,True,Barbora Krejčiková,Hannah Klugman,2,0,home,,,1,4,3,1,47,19,20,30,4,1,10,1,6,1,6,4,,,,,,
16397349,2600,157754,478940,2026-06-29,Grass,6,True,Aryna Sabalenka,Teodora Kostović,2,0,home,,,5,4,1,1,30,29,30,10,5,1,1,6,6,2,6,3,,,,,,
16397327,2600,71250,179146,2026-06-29,Grass,6,True,Magdalena Frech,Anna Kalinskaya,0,2,away,,,5,5,6,1,51,45,18,37,2,3,5,1,6,7,4,6,,,,,,
16397348,2600,250859,233214,2026-06-29,Grass,6,True,Oleksandra Oliynykova,McCartney Kessler,0,2,away,,,1,0,2,0,13,24,6,27,0,6,6,0,0,6,0,6,,,,,,
16397337,2600,189986,297194,2026-06-29,Grass,6,True,Dayana Yastremska,Aoi Ito,2,1,home,,,3,3,5,4,56,69,60,47,7,7,7,14,7,6,4,6,7,5,,,,
16397323,2600,298913,150574,2026-06-29,Grass,6,True,Solana Sierra,Anna Bondar,2,1,home,,,6,4,11,7,57,59,64,60,10,8,14,17,6,3,5,7,7,5,,,,
16397345,2600,72376,257784,2026-06-29,Grass,6,True,Katerina Siniakova,Qinwen Zheng,2,0,home,,,6,4,6,6,54,50,35,31,2,0,7,10,6,4,6,4,,,,,,
16397341,2600,42289,406776,2026-06-29,Grass,6,True,Magda Linette,Mirra Andreeva,0,2,away,,,2,8,2,7,43,50,33,33,2,4,6,6,5,7,4,6,,,,,,
16397321,2600,85077,255391,2026-06-29,Grass,6,True,Karolina Muchova,Anastasia Zakharova,2,0,home,,,10,0,0,1,36,23,21,5,3,0,0,0,6,3,6,2,,,,,,
16397335,2600,67759,218347,2026-06-29,Grass,6,True,Ekaterina Alexandrova,Panna Udvardy,2,0,home,,,5,5,4,5,40,35,32,21,4,1,6,6,6,4,6,2,,,,,,
16397322,2600,69988,264983,2026-06-29,Grass,6,True,Tamara Korpatsch,Coco Gauff,0,2,away,,,1,3,2,2,21,32,7,21,0,4,5,0,2,6,1,6,,,,,,
16397331,2600,130624,198197,2026-06-29,Grass,6,True,Anastasia Gasanova,Emiliana Arango,2,0,home,,,0,2,8,1,33,19,25,23,6,2,5,7,6,3,6,1,,,,,,
16397336,2600,275105,210831,2026-06-29,Grass,6,True,Jessica Bouzas Maneiro,Anastasia Potapova,2,0,home,,,0,0,1,6,37,30,35,22,5,1,4,5,6,2,6,3,,,,,,
16397328,2600,193290,247791,2026-06-29,Grass,6,True,Francesca Jones,Diane Parry,0,2,away,,,3,8,2,1,40,42,18,30,1,3,8,4,4,6,4,6,,,,,,
16397365,2600,230628,67743,2026-06-29,Grass,6,True,Amanda Anisimova,Lina Gjorcheska,2,0,home,,,4,2,2,8,38,27,24,10,3,0,0,1,6,3,6,2,,,,,,
16397367,2600,90664,217828,2026-06-29,Grass,6,True,Anhelina Kalinina,Kamilla Rakhimova,1,2,away,,,3,3,6,7,53,59,38,39,4,5,1,5,6,4,4,6,5,7,,,,
16397362,2600,35838,155952,2026-06-29,Grass,6,True,Irina-Camelia Begu,Katie Swan,0,2,away,,,5,2,2,3,36,43,12,20,0,2,0,1,4,6,4,6,,,,,,
16397369,2600,69208,297368,2026-06-29,Grass,6,True,Jasmine Paolini,Robin Montgomery,2,1,home,,,4,7,1,4,72,52,38,61,4,5,14,3,0,6,6,4,7,5,,,,
16397354,2600,62924,460330,2026-06-29,Grass,6,True,Katie Boulter,Tyra Caterina Grant,0,2,away,,,4,7,8,6,29,36,11,19,0,3,2,0,4,6,2,6,,,,,,
16397361,2600,137962,35424,2026-06-29,Grass,6,True,Kayla Day,Madison Keys,1,2,away,,,3,3,5,7,72,70,35,47,1,4,5,7,7,6,4,6,3,6,,,,
16397202,2600,65950,252168,2026-06-29,Grass,6,True,Maria Sakkari,Clara Tauson,2,0,home,,,4,7,5,3,40,28,20,19,3,0,5,0,6,3,6,3,,,,,,
16397363,2600,381052,91960,2026-06-29,Grass,6,True,Petra Marčinko,Sofia Kenin,0,2,away,,,4,2,12,2,37,46,28,37,3,4,1,8,6,7,4,6,,,,,,
16397353,2600,308088,105463,2026-06-29,Grass,6,True,Talia Gibson,Marie Bouzkova,1,2,away,,,3,4,8,3,54,45,35,57,4,7,10,7,1,6,6,3,2,6,,,,
16397203,2600,381430,20732,2026-06-29,Grass,6,True,Tereza Valentová,Karolína Plíšková,0,2,away,,,1,3,0,7,32,44,17,19,0,2,5,1,3,6,4,6,,,,,,
16397368,2600,92879,48455,2026-06-29,Grass,6,True,Iryna Shymanovich,Viktorija Golubić,1,2,away,,,2,2,4,2,43,43,27,40,3,5,10,1,2,6,6,2,1,6,,,,
16397366,2600,51387,228272,2026-06-29,Grass,6,True,Taylor Townsend,Iga Swiatek,1,2,away,,,3,2,2,9,40,52,33,36,3,5,2,9,1,6,6,2,3,6,,,,
16397351,2600,59702,293867,2026-06-29,Grass,6,True,Beatriz Haddad Maia,Maria Timofeeva,0,2,away,,,0,2,3,2,22,41,27,28,2,5,1,4,3,6,2,6,,,,,,
16397359,2600,105099,396293,2026-06-29,Grass,6,True,Kimberly Birrell,Alina Korneeva,2,1,home,,,1,4,4,1,41,47,41,34,5,5,5,11,6,3,0,6,6,2,,,,
16896991,2562,376006,45545,2026-06-29,Hardcourt outdoor,6,False,Maya Joint,Yulia Putintseva,0,0,,,,0,0,0,0,1,0,0,3,0,1,0,0,0,1,,,,,,,,
16402327,6636,210033,309157,2026-06-29,Hardcourt outdoor,72,False,Daniil Glinka,Aidan Mayo,2,1,home,,,9,16,10,5,89,72,27,53,0,2,16,3,7,6,2,6,7,6,,,,
16402325,6636,522293,82579,2026-06-29,Hardcourt outdoor,72,False,Jack Kennedy,Kaichi Uchida,2,0,home,,,8,6,3,7,44,36,26,23,3,1,4,0,6,4,6,4,,,,,,
16402324,6636,157302,244985,2026-06-29,Hardcourt outdoor,72,False,Yosuke Watanuki,Andre Ilagan,2,1,home,,,10,5,2,3,47,41,38,34,5,3,6,9,3,6,6,0,6,3,,,,
16402326,6636,47764,420914,2026-06-29,Hardcourt outdoor,72,False,Liam Broady,Hayato Matsuoka,2,0,home,,,2,1,2,6,31,21,27,14,4,1,0,4,6,1,6,2,,,,,,
16410627,6636,217136,131442,2026-06-29,Hardcourt outdoor,72,False,Yuta Shimizu,Michael Mmoh,0,2,away,,,4,7,3,5,55,57,27,29,1,1,6,2,6,7,6,7,,,,,,
16402072,3436,281447,340741,2026-06-29,Red clay,72,False,Max Alcala Gurri,Sascha Gueymard Wayenburg,1,2,away,,,2,11,4,9,53,56,38,36,5,3,3,7,6,7,6,3,3,6,,,,
16402076,3436,248846,316900,2026-06-29,Red clay,72,False,Harold Mayot,Andrej Nedić,0,2,away,,,0,1,3,0,17,32,11,23,0,5,1,2,2,6,0,6,,,,,,
16402070,3436,456399,421761,2026-06-29,Red clay,72,False,Andres Santamarta Roig,Federico Cinà,2,0,home,,,2,4,1,5,36,29,28,22,5,3,5,2,6,4,6,3,,,,,,
16402079,3436,261017,479273,2026-06-29,Red clay,72,False,Francesco Maestrelli,Ognjen Milić,1,2,away,,,17,8,5,2,60,76,37,31,0,2,6,4,3,6,7,6,3,6,,,,
16409489,3436,255418,265627,2026-06-29,Red clay,72,False,Guido Ivan Justo,Sebastian Gima,2,0,home,,,2,0,0,4,28,15,26,13,6,1,2,0,6,2,6,1,,,,,,
16402073,3436,397014,486375,2026-06-29,Red clay,72,False,Lautaro Midon,Stefan Horia Haita,2,1,home,,,9,3,0,6,69,61,45,25,5,1,7,7,6,7,7,5,6,0,,,,
16402077,3436,66484,385592,2026-06-29,Red clay,72,False,Frederico Ferreira Silva,Edas Butvilas,2,0,home,,,0,5,3,1,44,26,26,22,4,1,7,2,6,3,6,3,,,,,,
16409493,3436,232059,480587,2026-06-29,Red clay,72,False,Keegan Smith,Gabriel Ghetu,2,1,home,,,4,0,2,7,64,61,33,39,4,4,6,3,4,6,7,6,6,4,,,,
16409495,3436,44547,205795,2026-06-29,Red clay,72,False,Radu Albot,Zsombor Piros,0,2,away,,,0,5,2,0,26,36,8,16,0,3,0,0,1,6,4,6,,,,,,
16409491,3436,342909,51009,2026-06-29,Red clay,72,False,Ilia Simakin,Dimitar Kuzmanov,1,2,away,,,8,3,3,2,51,55,28,31,1,2,4,2,6,3,4,6,2,6,,,,
16409492,3436,224534,83263,2026-06-29,Red clay,72,False,Luka Pavlović,Akira Santillan,2,0,home,,,12,2,5,7,51,44,25,21,2,0,3,4,7,6,6,3,,,,,,
16409490,3436,231562,50847,2026-06-29,Red clay,72,False,Stefan Palosi,Denis Yevseyev,2,1,home,,,1,2,6,0,80,72,46,45,4,2,7,7,6,4,6,7,7,5,,,,
16402089,3453,484219,192862,2026-06-29,Red clay,72,False,Diego Dedura-Palomero,Miguel Damas,2,0,home,,,0,0,0,2,34,30,24,14,3,1,0,4,6,3,6,4,,,,,,
16402084,3453,302582,146040,2026-06-29,Red clay,72,False,Gustavo Heide,Federico Agustin Gomez,2,0,home,,,3,2,5,0,31,31,33,15,5,1,2,5,6,4,6,1,,,,,,
16402867,3453,257091,258908,2026-06-29,Red clay,72,False,Daniel Michalski,Francesco Passaro,0,2,away,,,3,1,2,5,37,44,21,23,2,4,3,1,4,6,5,7,,,,,,
16409184,3453,106153,36300,2026-06-29,Red clay,72,False,Enrico Dalla Valle,Stefano Travaglia,2,0,home,,,3,0,1,4,40,29,24,19,4,1,2,2,7,6,6,1,,,,,,
16409187,3453,213076,200159,2026-06-29,Red clay,72,False,Mathys Erhard,Jurij Rodionov,2,0,home,,,6,3,2,3,32,31,33,15,5,1,5,5,6,3,6,2,,,,,,
16402086,3453,484006,418785,2026-06-29,Red clay,72,False,Niels McDonald,Juan Cruz Martin Manzano,0,2,away,,,1,6,9,5,30,43,27,34,2,6,4,7,5,7,1,6,,,,,,
16409185,3453,255420,353705,2026-06-29,Red clay,72,False,Francisco Comesaña,Matthew William Donald,2,0,home,,,3,0,6,5,35,21,23,16,3,0,0,5,6,1,6,2,,,,,,
16402087,3453,264372,451986,2026-06-29,Red clay,72,False,Facundo Diaz Acosta,Miguel Tobon,2,0,home,,,1,3,1,3,33,30,31,13,4,0,0,5,6,2,6,2,,,,,,
16402080,3453,201847,26204,2026-06-29,Red clay,72,False,Raul Brancaccio,Nikoloz Basilashvili,1,0,home,,,6,3,0,6,22,18,20,4,2,0,0,4,6,1,2,1,,,,,,
16402085,3453,57155,392072,2026-06-29,Red clay,72,False,David Jorda Sanchis,Juan Carlos Prado Angelo,2,0,home,,,5,3,3,7,48,42,30,24,2,1,8,7,6,2,7,6,,,,,,
16409186,3453,462168,453479,2026-06-29,Red clay,72,False,Michele Ribecai,Daniele Rapagnetta,0,2,away,,,3,6,6,3,44,51,33,36,3,4,4,4,6,7,4,6,,,,,,
16402988,3613,388402,406660,2026-06-29,Red clay,72,False,Felipe Rivadeneira,Luis Carlos Alvarez Valdes,0,2,away,,,2,0,5,1,26,37,24,33,1,4,7,5,3,6,1,6,,,,,,
16402995,3613,72248,50901,2026-06-29,Red clay,72,False,Juan Pablo Varillas,Dmitry Popko,2,1,home,,,6,4,3,6,65,49,28,36,2,2,6,8,6,2,4,6,6,4,,,,
16402993,3613,935290,305134,2026-06-29,Red clay,72,False,Angel Veliz,Daniel Antonio Nunez,1,2,away,,,8,4,11,8,48,46,25,38,2,5,4,3,6,3,3,6,1,6,,,,
16402090,18661,296369,238147,2026-06-29,Red clay,72,False,Dominic Stricker,Philip Henning,2,0,home,,,7,3,2,3,41,27,21,22,4,1,11,3,6,2,6,4,,,,,,
16402091,18661,395226,326246,2026-06-29,Red clay,72,False,Cosme Rolland de Ravel,Marat Sharipov,0,2,away,,,4,15,4,9,43,55,27,25,1,2,8,4,6,7,3,6,,,,,,
16409339,18661,48626,403858,2026-06-29,Red clay,72,False,Lorenzo Giustino,Svyatoslav Gulin,2,1,home,,,3,10,5,2,48,48,25,35,3,3,2,1,6,4,1,6,6,4,,,,
16402099,18661,348701,405556,2026-06-29,Red clay,72,False,Marko Topo,Leo Raquillet,2,1,home,,,6,3,3,3,47,41,37,29,6,4,2,5,6,1,3,6,7,5,,,,
16409332,18661,226833,480913,2026-06-29,Red clay,72,False,Marvin Möller,Fryderyk Lechno-Wasiutynski,2,0,home,,,3,4,1,4,35,35,37,15,3,1,3,7,6,4,6,2,,,,,,
16402096,18661,415528,317445,2026-06-29,Red clay,72,False,Manas Dhamne,Ioannis Xilas,0,2,away,,,1,2,4,4,61,52,35,50,3,4,11,3,6,7,6,7,,,,,,
16409337,18661,141882,245546,2026-06-29,Red clay,72,False,Geoffrey Blancaneaux,Luca Staeheli,1,2,away,,,1,4,3,7,48,69,49,43,3,5,9,5,7,6,3,6,2,6,,,,
16402097,18661,377489,376882,2026-06-29,Red clay,72,False,Kilian Feldbausch,Samuele Pieri,2,0,home,,,2,0,3,1,37,23,25,20,3,0,4,3,6,2,6,2,,,,,,
16409336,18661,17065,208222,2026-06-29,Red clay,72,False,Maxime Chazal,Patrick Zahraj,2,1,home,,,0,7,3,7,57,53,43,41,6,4,7,8,7,5,3,6,6,1,,,,
16402095,18661,407383,290568,2026-06-29,Red clay,72,False,Federico Bondioli,Inaki Montes-de la Torre,1,2,away,,,5,5,6,1,48,55,31,38,1,5,11,8,3,6,6,4,1,6,,,,
16409335,18661,1084374,321948,2026-06-29,Red clay,72,False,Pavel Lagutin,Eliakim Coulibaly,1,2,away,,,0,3,5,4,51,60,38,42,4,6,11,8,7,5,3,6,2,6,,,,
16406328,6636,263674,393595,2026-06-29,Hardcourt outdoor,72,False,Justin Boulais,Jay Friend,1,2,away,,,6,8,4,1,67,70,23,29,1,1,2,1,6,7,6,4,3,6,,,,
16405862,6636,258983,197935,2026-06-29,Hardcourt outdoor,72,False,Andrew Fenty,Masamichi Imamura,2,0,home,,,6,0,1,1,36,31,28,5,3,0,0,5,6,4,6,1,,,,,,
16406721,6636,231728,320820,2026-06-29,Hardcourt outdoor,72,False,Dhakshineswar Suresh,Samir Banerjee,2,0,home,,,16,1,2,3,49,43,19,11,1,0,0,1,7,6,6,3,,,,,,
16405864,6636,217136,417424,2026-06-29,Hardcourt outdoor,72,False,Yuta Shimizu,Trevor Svajda,2,0,home,,,6,7,1,2,51,48,27,20,1,0,3,3,6,4,7,6,,,,,,
16406089,6636,32466,338420,2026-06-29,Hardcourt outdoor,72,False,Hiroki Moriya,Edward Winter,1,2,away,,,3,7,1,2,52,59,35,40,2,4,6,3,6,4,2,6,3,6,,,,
16406940,6636,335630,255993,2026-06-29,Hardcourt outdoor,72,False,Ozan Baris,James Trotter,2,0,home,,,7,6,0,3,44,38,25,18,3,1,1,0,7,6,6,2,,,,,,
16405917,3613,158748,221015,2026-06-29,Red clay,72,False,Felipe Meligeni Alves,Fermin Tenti,2,0,home,,,1,0,0,2,32,25,25,11,4,0,0,1,6,3,6,1,,,,,,
16405919,3613,407629,935291,2026-06-29,Red clay,72,False,Gustavo Ribeiro de Almeida,Lucas Yunez,2,0,home,,,0,2,3,6,30,19,35,24,6,3,0,3,6,2,6,2,,,,,,
16405918,3613,135032,221020,2026-06-29,Red clay,72,False,Juan Sebastian Osorio,Alejandro Hayen,2,1,home,,,2,4,9,6,57,49,43,35,5,2,6,9,4,6,6,2,6,2,,,,
16406059,3613,329562,379454,2026-06-29,Red clay,72,False,Martin Maldonado,Segundo Goity Zapico,0,2,away,,,0,1,9,5,31,37,24,30,2,4,5,0,3,6,4,6,,,,,,
16406576,3613,487313,37637,2026-06-29,Red clay,72,False,Lucas Andrade Da Silva,Federico Zeballos,2,0,home,,,5,3,2,7,38,36,31,13,3,0,2,6,6,2,6,3,,,,,,
16406391,3613,379453,17037,2026-06-29,Red clay,72,False,Tomas Martinez,Mauricio Echazu,2,1,home,,,4,1,13,5,75,79,56,54,5,5,5,9,7,6,5,7,7,6,,,,
16397346,2600,316468,258756,2026-06-30,Grass,6,True,Antonia Ružić,Emma Raducanu,,,,,,,,,,,,,,,,,,,,,,,,,,,
16397403,2361,294337,298247,2026-06-30,Grass,3,True,Mattia Bellucci,Zachary Svajda,,,,,,,,,,,,,,,,,,,,,,,,,,,
16402307,6636,289173,496091,2026-06-30,Hardcourt outdoor,72,False,Giles Hussey,William Manning,,2,away,,,0,0,2,0,17,20,15,21,0,3,1,0,,,,6,,,,,,
16402078,3436,255418,65606,2026-06-30,Red clay,72,False,Guido Ivan Justo,Franco Agamenone,,,,,,,,,,,,,,,,,,,,,,,,,,,
16402094,18661,161262,321948,2026-06-30,Red clay,72,False,Thiago Seyboth Wild,Eliakim Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,
16397386,2361,104847,169496,2026-06-30,Grass,3,True,Lorenzo Sonego,Tomas Martin Etcheverry,3,1,home,,,14,13,1,2,97,94,39,34,3,1,2,2,6,4,6,4,6,7,7,6,,
16397376,2361,175014,42379,2026-06-30,Grass,3,True,Corentin Moutet,Marcos Giron,1,3,away,,,4,2,5,2,74,81,48,52,4,6,6,3,6,4,4,6,5,7,4,6,,
16397374,2361,390214,57163,2026-06-30,Grass,3,True,Alexander Blockx,Alexander Zverev,1,3,away,,,16,21,8,7,98,104,31,43,1,2,3,3,4,6,7,6,6,7,6,7,,
16397394,2361,355525,338500,2026-06-30,Grass,3,True,Raphael Collignon,Arthur Fils,0,3,away,,,8,8,4,2,46,58,20,38,1,6,7,5,5,7,1,6,3,6,,,,
16397399,2361,122368,39711,2026-06-30,Grass,3,True,Tallon Griekspoor,James Duckworth,1,3,away,,,19,16,2,2,77,85,29,33,2,4,3,5,4,6,6,4,5,7,4,6,,
16397395,2361,14548,112783,2026-06-30,Grass,3,True,Stan Wawrinka,Matteo Berrettini,1,3,away,,,18,29,7,4,131,129,37,49,1,1,5,1,7,6,6,7,6,7,6,7,,
16397396,2361,233126,23581,2026-06-30,Grass,3,True,Dane Sweeny,Grigor Dimitrov,0,3,away,,,4,23,5,6,69,64,27,42,2,5,6,2,6,7,3,6,5,7,,,,
